Id,SalePrice
1461,92562.67384385635
1462,146183.33331209276
1463,168220.84199161048
1464,186046.1379819065
1465,203432.37328598177
1466,164754.71026664067
1467,172584.21242599815
1468,156825.7621789156
1469,205189.118931961
1470,110259.18756188286
1471,158990.95640649364
1472,95962.1883989602
1473,86838.36966991946
1474,137120.51838148222
1475,97836.73019325928
1476,358171.86002546607
1477,252748.28398659948
1478,315625.64958554413
1479,317159.87716811255
1480,435697.0202195089
1481,316786.9976915675
1482,219836.68821397927
1483,163907.63738021866
1484,162023.4705328976
1485,191776.6745980361
1486,191148.305016745
1487,338996.7743022153
1488,217823.5598607333
1489,193341.81133608136
1490,227859.561860058
1491,191630.06870484634
1492,78429.93253701812
1493,224571.70592808363
1494,304885.05226872326
1495,292070.71419161954
1496,231970.2978476016
1497,167213.99432109695
1498,163725.3871028587
1499,161397.12773034876
1500,155641.38646557613
1501,181142.70496438994
1502,145425.92824372777
1503,258087.5457768891
1504,235267.60306820465
1505,213765.24736802993
1506,190591.61181617258
1507,236954.53851689113
1508,190467.10391537944
1509,160516.5508643112
1510,140609.88132598056
1511,135934.88318648597
1512,164536.23907833523
1513,149933.98934170138
1514,152059.44037962373
1515,196935.8107878909
1516,152346.7421233969
1517,172555.47595628438
1518,111699.8879300592
1519,199828.57874360617
1520,123200.46496923384
1521,121017.64453105282
1522,179349.33471802162
1523,99039.8063045941
1524,117448.3339527517
1525,107492.26457307924
1526,90533.69352118623
1527,96897.35454074423
1528,132426.55425884447
1529,145974.92968187656
1530,201971.03740914134
1531,137769.50289557627
1532,93285.39105206453
1533,143719.59629417537
1534,121042.8705943495
1535,134767.50524176218
1536,91998.68623148766
1537,38134.28990268141
1538,156705.49728605902
1539,212199.88154024194
1540,124316.3584403992
1541,138166.3242640156
1542,133779.32204277517
1543,183432.2919164103
1544,73893.4958574523
1545,117402.06642393154
1546,141011.43954558746
1547,120834.82375809702
1548,141726.5712445021
1549,118521.97267345867
1550,138443.6125704336
1551,104535.11662229036
1552,142687.08192857762
1553,145498.60481953202
1554,119978.53507921002
1555,143469.07703927372
1556,73151.17616543146
1557,101685.9444842527
1558,108771.15268228376
1559,94431.23247843748
1560,130434.36167651955
1561,142740.34883532533
1562,135357.68137368956
1563,121548.22598575651
1564,145193.37139227372
1565,141255.6177633273
1566,227560.58075730279
1567,69760.22318601937
1568,221293.74533932586
1569,125746.93271296844
1570,142346.00312146777
1571,98835.31765038321
1572,136051.9962998493
1573,225730.05408145476
1574,133807.3553002444
1575,222905.43243491265
1576,233411.9411441603
1577,179117.85872977987
1578,157294.2140166851
1579,126012.21214187428
1580,188373.0091745744
1581,153300.5118361439
1582,132507.3706836658
1583,256253.687211781
1584,214427.99084805752
1585,133925.65064262872
1586,46759.58015990335
1587,106430.36582166768
1588,156282.19515611907
1589,93690.97386980821
1590,126052.90619375241
1591,78266.95149455164
1592,129234.21162518421
1593,133149.78447746765
1594,158599.76724970937
1595,108815.0513042219
1596,229089.1675461075
1597,201861.13108675566
1598,211972.1616179911
1599,183628.27269793866
1600,162166.80406493426
1601,40557.05083858263
1602,122004.08043658554
1603,90841.56352686553
1604,262795.038074153
1605,230545.6631013727
1606,151719.8047306282
1607,169479.7395650122
1608,208134.33413575147
1609,181228.26485191798
1610,147460.93429825106
1611,139502.58735174296
1612,174412.2512891173
1613,150653.20887468007
1614,135117.26465764336
1615,88664.52641571002
1616,62423.70722403887
1617,80067.77786094855
1618,119905.52608461484
1619,137840.84865059407
1620,175150.11260477683
1621,126138.95546457943
1622,148875.93118542223
1623,255877.73817185234
1624,203554.8568327418
1625,111108.5973372818
1626,170506.45396562794
1627,175908.217764632
1628,279983.2738542019
1629,182376.2608823367
1630,328376.1712391275
1631,242259.80800056274
1632,241192.03293469915
1633,182238.98557634398
1634,186542.98604486196
1635,174690.23723158223
1636,144786.43602815707
1637,183392.82291397316
1638,179636.418293425
1639,180004.86331312812
1640,239843.97426851167
1641,179101.9160737006
1642,258224.9380768738
1643,208186.48556677092
1644,225315.43943636562
1645,192162.48956879426
1646,162409.0350478683
1647,160699.880890691
1648,120455.2521818958
1649,129836.06602034043
1650,108445.93888658698
1651,110674.07855890825
1652,98175.74500359264
1653,99441.25068630396
1654,135519.8664305632
1655,124314.1148875328
1656,133991.3426386551
1657,140738.7524054541
1658,141996.56226374322
1659,109123.46235580213
1660,146813.49097230475
1661,395662.37410857587
1662,377768.2668635631
1663,360671.8266099886
1664,431674.8952503465
1665,318046.6572759722
1666,329810.0197060711
1667,366963.0595679821
1668,347631.17802289035
1669,317829.45094984805
1670,346024.4902783333
1671,257127.86044067054
1672,378247.5455453432
1673,289972.2919656148
1674,243865.3545177824
1675,196445.14550993385
1676,203510.91433461875
1677,211840.62738460305
1678,426188.05221915385
1679,376844.2041918916
1680,330515.0447744364
1681,277340.6099785011
1682,320584.39226473693
1683,192135.15182276582
1684,162188.83193277486
1685,174790.15879239555
1686,167411.4926227643
1687,173508.16892662816
1688,185904.39636190198
1689,191346.68301025472
1690,196273.10451700562
1691,189086.29847947895
1692,260840.23441293958
1693,174213.90499298356
1694,180925.33715467562
1695,166034.1414098968
1696,252883.98613123823
1697,173916.960666706
1698,334206.9734261711
1699,323652.9473076066
1700,275700.5198024154
1701,288435.0840211295
1702,221587.25755193032
1703,222960.77599624015
1704,255412.2679299988
1705,255115.7704285357
1706,311779.77269586537
1707,224006.7377491126
1708,192731.62949829336
1709,236345.71108885264
1710,215976.16707968785
1711,265018.8526090286
1712,245275.83919579018
1713,258178.60434001868
1714,206997.12503711839
1715,209105.7937290016
1716,168129.56788789295
1717,174036.0424807312
1718,132721.75438212353
1719,221231.757676204
1720,238377.4169157109
1721,151823.74781893723
1722,111875.90999070143
1723,145594.84872060933
1724,201113.53802136894
1725,239850.9294373362
1726,179712.84496366433
1727,139596.7016519382
1728,173263.43374238056
1729,172560.25739953222
1730,170188.42853271487
1731,122017.82803920099
1732,118693.21078550328
1733,106542.14312792686
1734,114541.61112433393
1735,124761.87775854413
1736,96296.97827309972
1737,254305.2525901245
1738,265583.1462324229
1739,243858.8651321447
1740,197381.7573107798
1741,172659.85628277922
1742,171489.21488241098
1743,176907.85169793008
1744,299629.26169097226
1745,209028.95869813624
1746,205087.2910389366
1747,217670.65376722472
1748,214135.0333956624
1749,137265.09383998765
1750,127765.74456658064
1751,235333.47879021964
1752,106665.24305212233
1753,145424.9447917931
1754,198356.47501967257
1755,159288.5738287411
1756,117157.14666771752
1757,112990.58766999653
1758,140805.74747164416
1759,159724.12032319958
1760,155703.02898828717
1761,143863.192762065
1762,182907.70352837842
1763,190706.39299532885
1764,107359.57100967233
1765,158709.37355102575
1766,175766.3303921199
1767,197009.81845618982
1768,133317.03075007242
1769,163645.75516357963
1770,154192.23020443151
1771,127534.5900198373
1772,124975.55633260151
1773,114258.08745722428
1774,145615.2473595657
1775,147596.9179150499
1776,125746.77304443296
1777,107809.27369224174
1778,142114.0581701878
1779,121851.83902736494
1780,168644.49116121727
1781,121857.39591959992
1782,60790.87415034217
1783,134855.7664025248
1784,98083.01073697682
1785,129817.11632914428
1786,145930.40103565037
1787,167212.74490228455
1788,46112.13554710801
1789,96162.34350895935
1790,59750.0192187665
1791,192996.9576953173
1792,151921.46488138236
1793,127870.77981085426
1794,167413.79004354213
1795,128428.55698682382
1796,157008.03007679983
1797,116289.03292923288
1798,123716.20356961816
1799,97871.65522130752
1800,134194.45361494386
1801,112221.65264468534
1802,137435.5917877968
1803,154758.93939852077
1804,115602.85414495625
1805,135496.854328375
1806,124921.31348572945
1807,150747.0054575953
1808,122187.32242737936
1809,125026.77518452042
1810,131975.33073724667
1811,91518.23886173178
1812,101325.97369870567
1813,121915.3586635737
1814,86464.51357502698
1815,32976.24471298515
1816,95563.98164186433
1817,110119.0108873475
1818,167802.46096859468
1819,142526.69362993853
1820,49220.648528074824
1821,121989.35754027322
1822,148408.17716008908
1823,48250.75012659014
1824,132636.0908035135
